conversation_id,guest_text,parser_confidence,feat_intent_detected,feat_intent_confidence,feat_intent_evidence_len_norm,feat_value_detected,feat_value_confidence,feat_value_evidence_len_norm,feat_sentiment_detected,feat_sentiment_confidence,feat_sentiment_evidence_len_norm,feat_life_event_detected,feat_life_event_confidence,feat_life_event_evidence_len_norm,feat_competitive_detected,feat_competitive_confidence,feat_competitive_evidence_len_norm,feat_num_detected,feat_mean_confidence,feat_max_confidence,feat_parser_confidence,label_intent,label_value,label_sentiment,label_life_event,label_competitive,record_id,source,cache_key,conversation_turns
mwz_000042,"I would like to find out information about a hotel called Warkworth House. Yes please. It'll be for 4 nights. I need to book it to 2 people for 4 nights starting from wednesday. I'm also looking for a train. I'll be traveling back to Broxbourne on Friday. yes i will be leaving from Cambridge. I would like to leave after 10:30. Yes that will work. I need to book it for 2 people. Can you find me a expensive cafe to eat at once i get off the train? I actually don't need a place to eat. Thank you, that is all. No, I'm sorry. That's all for now. Thank you for all your help.",0.85,1.0,0.9,0.14166666666666666,1.0,0.8,0.1875,1.0,0.7,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000042,multiwoz_2.2,97b43466bd3d8a3466dbac9efa24953f51845c0fa8b0a6db714d4a3054739443,24
mwz_000043,"I need a hotel with free wifi and free parking, thank you. I'm looking for something in the moderate price range actually. Yes please book the Archway House. I will be arriving on tuesday and I need to book the room for four nights for three people. Yes, I would also l like to find a splendid, moderately-priced place to dine in the centre. That would be just wonderful if you could help me out with that! I'd like an Italian restaurant, please. Yes. I would like to leave the restaurant by 11:15 and I would like to book a taxi to commute between the hotel and the restaurant. Thank you very much! That's all I need today!",0.9,1.0,0.95,0.14166666666666666,1.0,0.85,0.2375,1.0,0.9,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5399999999999999,0.95,0.9,1,1,1,0,0,mwz_000043,multiwoz_2.2,b2175f6e1a3c644ef9b7cd5419fb72b85c00910c45136f5828d88f19db922124,18
mwz_000044,"Hi, I need a moderate price range restaurant in the centre of town. British or European would be fine. May I book a table for 2 at 16:00 on a Wednesday and get a reference number please? Yes. The booking should be for 2 on wednesday at 16:00. Could I also get a reference number? I'm also looking for a place to visit within the same area as the restaurant. An art museum near the restaurant sounds nice. How much is the admission price? I will need a taxi to take me from the museum to the restaurant. Obviously it needs to get me there before my reservation. thank you, that is all I need.",0.85,1.0,0.9,0.2,1.0,0.8,0.12916666666666668,1.0,0.7,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000044,multiwoz_2.2,59c065ab501f3fc0c2367d675541d693836e1c471ec5d0904cc1d12817b76d68,14
mwz_000045,"We will be on the west side of town and would like to find a place to eat while there. I want some Scottish food. Yeah, can you check the south please? What a bummer. Find me a restaurant that serves British food on the West please. The expensive range please. I will need their phone number and address. Also, I am looking for a train departing from Cambridge on Saturday. I need to get to london liverpool street by 13:00. No need to book. But, can I please get the price of the ticket? Thanks so much. That will be all the information I need today. Bye.",0.85,1.0,0.9,0.2708333333333333,1.0,0.8,0.1125,1.0,0.7,0.058333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000045,multiwoz_2.2,b2447685b08f03a5fa68b4c954cba82ba0b761ec85e3d1179f50a480908894e2,16
mwz_000046,"I am planning a trip in Cambridge. I'm actually looking to book a specific hotel. It is called the Alpha-Milton Guest House. I'd like to start my stay on Wednesday, it will be for two nights, and it will be 6 people. I just want to verify that train leaves from Cambridge correct? If so, can you book it for 6 people and provide the reference number.",0.85,1.0,0.9,0.19166666666666668,1.0,0.8,0.2125,1.0,0.7,0.0625,1.0,0.6,0.14166666666666666,0.0,0.0,0.0,0.8,0.6000000000000001,0.9,0.85,1,1,1,1,0,mwz_000046,multiwoz_2.2,65aa152cc14338cfa7431fb881d55bd4b05f6120b78162af7e82a14a96769446,12
mwz_000047,"I am traveling to Cambridge and excited about seeing location attractions. Can you give me the entrance fee for one of the colleges in the centre? I'm also looking for a hotel in the centre. I don't want to stay in a guesthouse. It needs to be a hotel. Yes. That would be great. I want to stay for 5 nights starting on Tuesday. Can you see if they have just 1 night available? I need a taxi please between the 2 places. I want to leave the attraction by 2:30. Awesome, thanks! I think that takes care of everything I needed.",0.9,1.0,0.9,0.2,1.0,0.8,0.2,1.0,0.85,0.30833333333333335,1.0,0.7,0.11666666666666667,0.0,0.0,0.0,0.8,0.65,0.9,0.9,1,1,1,1,0,mwz_000047,multiwoz_2.2,e94d20f97f3cb79a6046a695b3b95463f7579c7443c6be43d5d57a1291d0b971,16
mwz_000048,"I'm looking for a hotel that includes free wifi and free parking. I would like a hotel in the centre and it should be in the cheap price range. Yes, that would be fine. What are the names of the two guesthouses? What star ratings are they? Okay may I please have the phone number for Alexander bed and breakfast? Thank you! I'm also looking for a train for saturday. I need to leave Cambridge on Saturday, please. I am going to ely and it should leave by 18:00. Please pick one that meets my requirements. No, make sure you get travel time, price, and train ID. No thank you. No thank you that will be all.",0.85,0.0,0.35,0.0,1.0,0.8,0.19166666666666668,1.0,0.7,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.37,0.8,0.85,0,1,1,0,0,mwz_000048,multiwoz_2.2,ed016d4cd2bf653957efa8f28e4f51cb7c2f7e752755d546a3d9e3e74d69b3af,24
mwz_000049,"Let's find me an expensiove place to eat in the centre. How about you pick one and reserve a table for 5 on sunday at 11:45, and I'll need that reference number too. Great can you also help me get a train? I'm looking to go to ely and arrive by 21:30. Yes, but i need to book four more people as well. Thank you very much. No, that's all. Good bye",0.85,1.0,0.9,0.16666666666666666,1.0,0.8,0.125,1.0,0.7,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000049,multiwoz_2.2,7ddcffb0eb3ead35228c37a777d7468ccc4086cb7237b7d9e630d09d975c9403,14
mwz_000050,I would like to eat in the Center of town at a expensive place. How about African? I'd like to book a table for 7 at 16:15 on Tuesday. Nope that's all I needed! Thanks!,0.9,1.0,0.95,0.2125,1.0,0.9,0.09166666666666666,1.0,0.85,0.029166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.54,0.95,0.9,1,1,1,0,0,mwz_000050,multiwoz_2.2,5f7741381fbb6fcef8676476a0fb7d84e8bdaf1a6b1c5df3bb619e8de9793249,6
mwz_000051,"Can you help me find a place to stay that's four stars and has free wifi? That doesn't matter as long as it's cheap. It doesn't matter. Like I told you, it just needs to be a cheap 4 star place with free wifi. Okay I would like to make a booking for 5 people and 4 nights starting from wednesday. Yes, of course. I also need a train on Friday, departing after 9:00. i am departing from cambridge. I will be traveling to ely, no need to book, but i need the train number, travel time departure time and arrival time. That is all. Thanks for your time.",0.85,1.0,0.9,0.35833333333333334,1.0,0.8,0.1375,1.0,0.7,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000051,multiwoz_2.2,17fbbd72771f6338a5e56a8b35af4f13fb8eaf28afc1f848b4a9a09cf64622f3,18
mwz_000052,"I don't know if this is possible but can you please get me some information on the alexander bed and breakfast? Ah, I just wanted to know it was still open. Could you book me a room? 3 nights starting from friday. No, I would like it for 4 people. I also need to find an Indian restaurant in the east please. In the mid-range would be fine. 4 of us Friday at 14:45 I need the reference number too. Yes, I'd also like to book a taxi. I'd like to arrive at the restaurant by the booked time. I will be traveling between the hotel and restaurant. I would like to get to the restaurant by 14:45 please. Great, thanks so much, that's all I need! Have a great day!",0.85,1.0,0.9,0.10416666666666667,1.0,0.8,0.03333333333333333,1.0,0.7,0.17083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000052,multiwoz_2.2,7a30da523509c88a66323a2958833f5879bec623ddc95455b322ff65a565634f,22
mwz_000053,"I need a place to eat that is expensive. In the centre, please. i want something with malaysian food. I actually just need an expensive place to dine in the Centre of town. Yes please. Can you book that for 8 people on Saturday at 15:30? If Saturday fails, try Monday and provide the reference number. Also looking for a guesthouse in the same area with internet. Provide starts and address please. Can you book me two taxi cabs that offer groupon discounts to take us to the restaurant? I'm looking for a place to stay. The hotel should be in the same price range as the restaurant and should be in the type of guesthouse. A hotel would be fine. What expensive hotel do you recommend? I just need their address, star level and whether they have internet please. Not yet, that's all for now. Thank you for all your help.",0.85,1.0,0.9,0.26666666666666666,1.0,0.8,0.16666666666666666,1.0,0.7,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000053,multiwoz_2.2,7b9e62d365d6c1693e3febf1476f8d4fee6aa65934a821b0ba67d56591e59fcb,26
mwz_000054,"Hello, I'm looking for a place to stay in town. I'd like a place with free parking and a 2 star rating, please. That's fine. Can you book it for 2 people for 2 nights, starting from Thursday? No thank you. I appreciate all your help.",0.9,1.0,0.9,0.275,1.0,0.8,0.1875,1.0,0.85,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.9,0.9,1,1,1,0,0,mwz_000054,multiwoz_2.2,15072b9bc12b64af83e3fd41acee4378eedd8f66953b7dc1faafda1781e0548d,8
mwz_000055,I need a train on Tuesday that arrives by 16:45. I want to depart from London and arrive in Cambridge. For two people please. I also want to stay at the Lensfield hotel. do you know the lensfield hotel? I need their phone # and how many stars do they currently have? No thank you. That's all I need for now.,0.85,1.0,0.9,0.09166666666666666,1.0,0.8,0.016666666666666666,1.0,0.7,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000055,multiwoz_2.2,2ba99c26f3d83ce4701e6a3b9a32ace321fabebea582faadd1ca1397f1ee40a6,12
mwz_000056,"Hi, I am planning a trip and could use some help with a particular attraction. I'm looking for Milton Country Park. Can I get the attraction type, entrance fee, and postcode please? I'm also looking for a great Italian restaurant on the east side of town that you would recommend. What are their prices like? What is the address and phone number to Pizza Hut Fen Ditton? Great! Thank you! That's all I needed.",0.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.15833333333333333,1.0,0.7,0.08333333333333333,0.0,0.0,0.0,0.4,0.3,0.8,0.85,0,0,1,1,0,mwz_000056,multiwoz_2.2,6b13452245b4af143896753dd589f490891dea58f1735d0e453d1f28760eb193,14
mwz_000057,"I'm hoping to book a train from bishops stortford to cambridge. I need to leave Wednesday and arrive after 11:15. I would like to leave after 11:15. no, i want that day and time please. Yeah, that works. Can you recommend a 0 star hotel for me? I'd like it to be in the centre please. it doesn't really matter. Moderately priced located in the centre. I need phone number, hotel type and if they have free parking or not. Does it have free parking? Great, thank you. That is all that I need.",0.85,1.0,0.9,0.10833333333333334,1.0,0.8,0.2,1.0,0.7,0.07083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000057,multiwoz_2.2,06e1414edff70fdc5ce893cf4c9868c1e121a070e6fed53225ed06521ccc7a03,20
mwz_000058,"Hi! I'm looking for a train to Norwich on Saturday. From Cambridge and I want to arrive by 20:30. Yes please, book it for 7 people. I am also looking for a place to stay. Can you find a 1 star hotel for me that is a guesthouse? If there are no 1 star guesthouses, please find me the cheapest one that includes free wifi. Yes Alexander bed and breakfast that has a star of 4 would be great. There will be 7 people staying for 2 nights beginning on Thursday. Would 1 night work instead? If it does could I get the reference number please? That will be all. Thank you.",0.85,1.0,0.9,0.1375,1.0,0.8,0.12083333333333333,1.0,0.7,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000058,multiwoz_2.2,6a179a8c3a843795835b690a1fc173520a769f777c78f6b091890e454d94247f,18
mwz_000059,"Can you help me in finding a suitable guesthouse please? Yes, I'd like to stay in the centre of town please. I'll take the El Shaddai please. Yes. I want to book it for 2 nights, 5 people starting on Friday. No that's all. Good bye!",0.85,1.0,0.9,0.25,1.0,0.8,0.075,1.0,0.7,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000059,multiwoz_2.2,9a98ff77eeaf7935f62e9f71b3fb4e123eab95e9415c1aa27b12e35a984c71b4,10
mwz_000060,"Hi, I want a moderately priced restaurant located in the south part of town. address and postcode please. No, thank you, goodbye.",0.85,0.0,0.0,0.0,1.0,0.9,0.11666666666666667,1.0,0.7,0.09583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.32,0.9,0.85,0,1,1,0,0,mwz_000060,multiwoz_2.2,72b9b0a633608e8bfa68fe39571bebc1dcd6230fc7cb8db8c302f0ed8242970a,6
mwz_000061,"I would like inexpensive Turkish food. Ok, how about an Italian restaurant? I do not have a preference of area as long as it's cheap. Please make a suggestion. Can I get the address and phone number? No, thank you. Good bye.",0.85,0.0,0.1,0.0,1.0,0.9,0.2125,1.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.36,0.9,0.85,0,1,1,0,0,mwz_000061,multiwoz_2.2,0427669e46079c9c125dd0b7d3a348a18f4a05df921beea218b66bf7e74ead26,10
mwz_000062,"Hi! Would you please help me find a hotel to stay at? It needs to be 2 star, have free parking and free wifi. I do not have a preference. Please pick one and get me a booking for 8 people for 3 nights staring from Friday. I also need a train that should leave after 16:45 destination bishops stortford. I need to travel on Monday, departing Cambridge. Does that make a difference? Yes, I need 8 tickets. And could you provide the reference number? No thanks, that will be everything. Thank you for your time goodbye!",0.85,1.0,0.9,0.3458333333333333,1.0,0.8,0.0375,1.0,0.7,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,mwz_000062,multiwoz_2.2,5dce8bb981d52c56d675e0de82595cc5577e19bc60aa30e01332703e7cb8dc56,16
mwz_000063,I would like a restaurant that serves world food. How about portuguese food? What is the phone number and address? Thank you goodbye.,0.85,0.0,0.1,0.0,1.0,0.8,0.0625,1.0,0.7,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.32,0.8,0.85,0,1,1,0,0,mwz_000063,multiwoz_2.2,1d5bfcf232281ade09a89f3a058922849c22caef3a310c99aded5d71fee56da1,8
mwz_000064,"Can you find me an expensive restaurant in the north? Yes. That's exactly what I'm looking for. Yes, please. Can you make a reservation for 7 people at 12:30 on a Tuesday? Thanks. Wonderful. I'm also looking for a cool place to check out in the same area. I actually want to find a museum and it should be in the same area as my restaurant. Let's try for a boat type instead then. Thanks, I don't need anything else today! bye!",0.9,1.0,0.9,0.3125,1.0,0.8,0.19166666666666668,1.0,0.85,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.9,0.9,1,1,1,0,0,mwz_000064,multiwoz_2.2,70d173bacd70fd1827266ce483cac8528c83b8bf47bb35bf17eae00661f742ff,14
mwz_000065,"I need a South restaurant with british food. Is there a chinese restaurant in the south part of town? No, any price range is fine. I would just like to know the address and price range of one of the restaurants. No, thank you.",0.85,0.0,0.0,0.0,1.0,0.8,0.3333333333333333,1.0,0.7,0.058333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.8,0.85,0,1,1,0,0,mwz_000065,multiwoz_2.2,bbcf7388a7519dfcc0f72f3891844acde92707f214a847c06badbcd3d6f548d5,8
mwz_000066,"Are you able to find me a french expensive restaurant? I like the sound of Restaurant Two Two, could you give me their postcode, address and phone number? No, that's everything I needed today. Thank you.",0.85,0.0,0.35,0.0,0.0,0.0,0.0,1.0,0.8,0.15833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.22999999999999998,0.8,0.85,0,0,1,0,0,mwz_000066,multiwoz_2.2,f41bff2234184b21b302f3a3eac3ffb611aeb7e7d6b0d742c6635a22bbe9bb6b,6
mwz_000067,"I want to know where I can go in the town centre of Cambridge. An attraction of any type would be fine as long as it's in the centre, please. Yes tell me one of those recommendations. Yes, I would also like to find an expensive restaurant in the same area. I would prefer British food and an expensive price range if possible. Can you please recommend one and give me their postcode and phone number? No thanks, but I am interested in getting a tax from Old Schools to the Cambridge Chop House. I would like to leave Old Schools by 19:00. Thank you that will be all I need.",0.85,0.0,0.35,0.0,1.0,0.8,0.2875,1.0,0.7,0.14166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.37,0.8,0.85,0,1,1,0,0,mwz_000067,multiwoz_2.2,f9d1b3aef7100e5837143408d9a8727492be8baf372596986e8f8350fc496693,20
